embedded_machine_dim_0,ranks,duration,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,REALTIME (sec)
0.97617733,0.70460594,-0.24070795,-0.24610563,-0.24818933,-0.24385305,-0.24782422,-0.22786872,-0.24403055,-0.116758496,-0.21347375,0.0,-0.20782316,-0.21964376,-0.22574987,0.20443472,0.63353205,-0.19114946,-0.24081272
0.97617733,-0.90265006,-0.09253461,-0.14068457,-0.050344177,-0.049720284,-0.0521384,-0.018131126,0.02727625,-0.03143576,0.07554124,0.0,-0.059370738,0.028483892,0.012429583,-0.35038006,0.7051485,-0.030524122,-0.06302576
0.97617733,0.70460594,-0.22837251,-0.23590446,-0.23972267,-0.23516114,-0.23913832,-0.22279157,-0.23200811,-0.11422923,-0.20810132,0.0,-0.20423873,-0.21299823,-0.21711752,0.20441797,0.63350004,-0.18535243,-0.23275335
0.97617733,2.363709,-0.22837251,-0.26289144,-0.25399944,-0.25096524,-0.2539426,-0.22792824,-0.24265568,-0.117422834,-0.21531025,0.0,-0.20750445,-0.21886541,-0.2283212,-0.36089548,-0.47313726,-0.19370459,-0.24221148
0.97617733,-0.90265006,-0.0030193888,-0.067641586,0.05742195,0.056532335,0.054493975,0.08411844,0.16464059,0.02183892,0.22289942,0.0,0.013186732,0.15194583,0.1354848,-0.35039735,0.706495,0.053693153,0.022292903
0.97617733,0.70460594,-0.21292545,-0.21106218,-0.2262371,-0.22118245,-0.22558902,-0.21747631,-0.22369781,-0.1109636,-0.2011939,0.0,-0.20210905,-0.20912628,-0.20806329,0.20440124,0.6335422,-0.17822747,-0.22366007
0.97617733,-0.90265006,-0.006112507,-0.06761505,0.057425935,0.056554925,0.054498244,0.085593194,0.16464059,-0.0027493953,0.18430561,0.0,0.013135741,0.15194164,0.13542718,-0.35038006,0.7064971,0.052801106,0.016528158
0.97617733,0.70460594,-0.20985085,-0.2094564,-0.22552998,-0.22051498,-0.22488968,-0.21813688,-0.2235756,-0.11163593,-0.20163247,0.0,-0.20210898,-0.20912811,-0.20708904,0.20441797,0.6335422,-0.17826293,-0.22362582
0.97617733,-0.90265006,0.04019166,-0.030960849,0.111372724,0.10976595,0.107864216,0.14065066,0.23356718,0.027986,0.27552733,0.0,0.049267948,0.21371414,0.196996,-0.35038006,0.70714134,0.09541658,0.061651185
0.97617733,0.70460594,-0.20059001,-0.19557422,-0.21819079,-0.21292189,-0.21749546,-0.21588634,-0.21919131,-0.11009916,-0.1980143,0.0,-0.20104557,-0.20719798,-0.20337202,0.20441797,0.6335623,-0.1745085,-0.21908447
0.97617733,-0.90265006,0.034023944,-0.03097412,0.11136476,0.10975465,0.10786137,0.13524322,0.23307835,0.01876538,0.25096765,0.0,0.05004386,0.21371302,0.19721258,-0.35038006,0.70714134,0.09541658,0.062571116
0.97617733,0.70460594,-0.19440378,-0.19853155,-0.21944445,-0.2141414,-0.21876203,-0.21572503,-0.21931352,-0.10990707,-0.19768538,0.0,-0.20104493,-0.20719436,-0.20336136,0.20386498,0.6335613,-0.17485948,-0.21918039
0.97617733,-0.90265006,0.08342123,0.004950181,0.16413257,0.16183616,0.16005813,0.18882594,0.30053842,0.025936972,0.30359557,0.0,0.08529614,0.2741164,0.25736454,-0.35038006,0.70778245,0.13551812,0.11036463
0.97617733,0.70460594,-0.20059001,-0.18564966,-0.21253207,-0.20700327,-0.21181804,-0.21411203,-0.21499033,-0.10865844,-0.19494434,0.0,-0.20000236,-0.20529905,-0.19895169,0.20386498,0.63358134,-0.1712102,-0.2143528
0.97617733,-0.90265006,0.095756665,0.0046582217,0.16406485,0.16172321,0.16002257,0.18735118,0.30102724,0.04847626,0.27903587,0.0,0.085572466,0.27412,0.2573191,-0.35038006,0.70778245,0.1366129,0.11035677
0.97617733,0.70460594,-0.19132918,-0.18369885,-0.21167646,-0.2061812,-0.21096882,-0.21388929,-0.21497506,-0.10846634,-0.19472505,0.0,-0.20000242,-0.20530044,-0.19874577,0.20443472,0.6335824,-0.17124315,-0.21476133
0.97617733,-0.90265006,0.11737145,0.040595792,0.21772884,0.21453892,0.2131638,0.24191706,0.36897615,0.06486847,0.35271496,0.0,0.122793175,0.33570638,0.3189311,-0.35038006,0.70849097,0.17501144,0.16387467
0.97617733,0.70460594,-0.18823606,-0.17239246,-0.20542589,-0.19967525,-0.2046835,-0.21150817,-0.21077408,-0.107441835,-0.19209366,0.0,-0.19894025,-0.20337303,-0.1947962,0.20441797,0.6336045,-0.16784729,-0.21024682
0.97617733,-0.90265006,0.12663229,0.041378774,0.21788816,0.21484388,0.21325341,0.2409339,0.369465,0.05052529,0.359732,0.0,0.12190083,0.33570772,0.31876117,-0.35038006,0.70849097,0.17716046,0.15226525
0.97617733,0.70460594,-0.19440378,-0.17194746,-0.20521206,-0.19947828,-0.20448384,-0.21185382,-0.21071297,-0.10734578,-0.19077796,0.0,-0.19893903,-0.2033644,-0.19482449,0.20441797,0.6336045,-0.16756599,-0.21023257
0.97617733,-0.90265006,0.17910416,0.077887,0.27171946,0.26795325,0.26652265,0.2913213,0.43545854,0.05667237,0.42990255,0.0,0.15977721,0.39737776,0.3805288,-0.35038006,0.709131,0.2204247,0.19942456
0.97617733,0.70460594,-0.18823606,-0.15680622,-0.19730054,-0.19135326,-0.19652821,-0.20861243,-0.20684807,-0.10545684,-0.1882562,0.0,-0.19787507,-0.2014441,-0.19058105,0.20443472,0.6336246,-0.16443115,-0.20538971
0.97617733,-0.90265006,0.17293645,0.07784718,0.2717075,0.26793066,0.26651412,0.29205868,0.43692505,0.06794201,0.41235992,0.0,0.15943795,0.3973775,0.38009143,-0.35038006,0.709131,0.22038415,0.1900304
0.97617733,0.70460594,-0.18514295,-0.16039972,-0.1988634,-0.1928555,-0.1980908,-0.20936517,-0.20660365,-0.10548885,-0.18781765,0.0,-0.19787508,-0.20144714,-0.18977085,0.20441797,0.63362455,-0.16430318,-0.20561852
0.97617733,-0.90265006,0.17910416,0.077953346,0.27173537,0.26796454,0.2665312,0.29844928,0.43692505,0.06896652,0.40534288,0.0,0.15903758,0.39737326,0.3803667,-0.35038006,0.709131,0.21945156,0.19789629
0.97617733,0.70460594,-0.18206835,-0.15828882,-0.19796783,-0.19194943,-0.19717398,-0.2091501,-0.20660365,-0.105328776,-0.187708,0.0,-0.19787654,-0.20144063,-0.18969713,0.20441797,0.63362455,-0.1644603,-0.20334838
0.97617733,2.363709,-0.17897522,-0.22261356,-0.2320603,-0.23003204,-0.23265667,-0.22207147,-0.23305072,-0.114053145,-0.20826578,0.0,-0.20591353,-0.21597835,-0.21696436,-0.361172,-0.4731064,-0.18529478,-0.22748582
0.97617733,-0.90265006,0.17910416,0.078086056,0.27176726,0.26802102,0.26654685,0.29599136,0.43692505,0.07306457,0.4088514,0.0,0.1583572,0.39738002,0.38026828,-0.35038006,0.709131,0.22083017,0.20770478
0.97617733,0.70460594,-0.19132918,-0.16280964,-0.19994083,-0.19385971,-0.19914389,-0.20881982,-0.20671058,-0.10513668,-0.18803692,0.0,-0.19787364,-0.2014396,-0.18935539,0.20441797,0.63362455,-0.1643564,-0.2039754
0.97617733,2.363709,-0.17280751,-0.22434427,-0.23292755,-0.23078042,-0.23348382,-0.2221502,-0.23292468,-0.11414119,-0.20823838,0.0,-0.20591329,-0.2159774,-0.21662763,-0.36090386,-0.47310615,-0.18518929,-0.22702315
0.97617733,-0.90265006,0.22540833,0.11418288,0.3255109,0.32096097,0.3197677,0.34859088,0.5053628,0.08945679,0.56673515,0.0,0.19720729,0.45904997,0.44174063,-0.35038006,0.70984054,0.26275635,0.24426909
0.97617733,0.70460594,-0.17588212,-0.1459975,-0.19125983,-0.18503755,-0.19045913,-0.20640798,-0.20238739,-0.1039841,-0.18485732,0.0,-0.19681187,-0.19949973,-0.18525288,0.20443472,0.6336467,-0.16056393,-0.20050639
0.97617733,-0.90265006,0.22233373,0.114567734,0.32559454,0.3211078,0.31981465,0.35006565,0.5063405,0.09150581,0.5070902,0.0,0.19600333,0.45905152,0.44190648,-0.35038006,0.70984054,0.25882325,0.240687
0.97617733,0.70460594,-0.17897522,-0.14897764,-0.1925725,-0.18626378,-0.19174615,-0.20699173,-0.20238739,-0.10417619,-0.18430911,0.0,-0.19681384,-0.19950396,-0.18567242,0.20443472,0.6336467,-0.16061208,-0.20083785
0.97617733,-0.90265006,-0.26849043,-0.28872725,-0.26805058,-0.26447794,-0.26761433,-0.23175871,-0.24851158,-0.1195012,-0.21902892,0.0,-0.20866776,-0.2207581,-0.23580706,-0.99403936,-1.552145,-0.19916591,-0.25171348
0.97617733,0.70460594,-0.26541585,-0.2882718,-0.26779452,-0.26416263,-0.26732033,-0.23183979,-0.24844539,-0.119543895,-0.21917512,0.0,-0.20866129,-0.22068359,-0.23563397,0.20450222,0.6333803,-0.19871666,-0.2513643
0.97617733,-0.90265006,-0.26541585,-0.28869206,-0.2679956,-0.26443982,-0.26756695,-0.2317553,-0.24833506,-0.1195012,-0.21902892,0.0,-0.20866774,-0.22073111,-0.23580673,-0.99403936,-1.552145,-0.1991631,-0.25169048
0.97617733,0.70460594,-0.256155,-0.2881615,-0.2676504,-0.2640532,-0.26719207,-0.23174763,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20866135,-0.22062317,-0.23563577,0.16683272,0.63324076,-0.19866723,-0.25132978
0.97617733,-0.90265006,-0.26232272,-0.2886316,-0.26790333,-0.26437628,-0.26748738,-0.23166655,-0.24804312,-0.11947275,-0.2189802,0.0,-0.20866764,-0.22068596,-0.23580731,-0.99403936,-1.552145,-0.19916648,-0.2516529
0.97617733,0.70460594,-0.26541585,-0.28804785,-0.26745635,-0.2639205,-0.26702675,-0.23157863,-0.24797182,-0.119543895,-0.21917512,0.0,-0.20866156,-0.22052947,-0.23564348,0.16683272,0.63324076,-0.19871157,-0.25122064
0.97617733,-0.90265006,-0.256155,-0.28854662,-0.26777393,-0.26428732,-0.2673758,-0.23162216,-0.24763575,-0.11947275,-0.2189802,0.0,-0.20866767,-0.22062281,-0.235807,-0.99403936,-1.552145,-0.19914733,-0.25158823
0.97617733,0.70460594,-0.2592296,-0.2878202,-0.26715025,-0.2636935,-0.26675627,-0.23145574,-0.24794127,-0.119543895,-0.21917512,0.0,-0.20866129,-0.22037725,-0.2356337,0.20507197,0.6333814,-0.1986495,-0.2510015
0.97617733,-0.90265006,-0.2530619,-0.28843787,-0.26760784,-0.26417297,-0.26723257,-0.23159486,-0.24709938,-0.11945852,-0.2189802,0.0,-0.20866776,-0.22054169,-0.23580723,-0.99403936,-1.552145,-0.1991462,-0.25151122
0.97617733,0.70460594,-0.26232272,-0.28755558,-0.26673368,-0.26339844,-0.2663963,-0.23111778,-0.24797182,-0.119543895,-0.21917512,0.0,-0.2086613,-0.22019535,-0.23563536,0.16629699,0.6332397,-0.19873945,-0.25087336
0.97617733,-0.90265006,-0.2592296,-0.28867105,-0.26794535,-0.26441017,-0.26753396,-0.23154365,-0.24809064,-0.11945852,-0.218834,0.0,-0.20866771,-0.2206984,-0.23567194,-0.99403936,-1.552145,-0.19892432,-0.2516245
0.97617733,0.70460594,-0.26541585,-0.287979,-0.2674937,-0.26388305,-0.26703155,-0.23178603,-0.24749826,-0.119543895,-0.21917512,0.0,-0.20866126,-0.22054912,-0.23533346,0.16683272,0.63324076,-0.19817433,-0.2510563
0.97617733,-0.90265006,-0.256155,-0.28856322,-0.2677926,-0.26431856,-0.2674053,-0.23153682,-0.24770364,-0.11945852,-0.21878527,0.0,-0.2086677,-0.2206363,-0.2356715,-0.99403936,-1.552145,-0.1989322,-0.2515562
0.97617733,0.70460594,-0.26541585,-0.28769824,-0.2671148,-0.26363847,-0.26670763,-0.23120995,-0.24745244,-0.119543895,-0.21917512,0.0,-0.20866138,-0.22040907,-0.23533756,0.20507197,0.6333814,-0.19807422,-0.25086388
0.97617733,-0.90265006,-0.24380106,-0.2883822,-0.26753747,-0.2641661,-0.26719043,-0.23141393,-0.24707222,-0.11941583,-0.21878527,0.0,-0.20866773,-0.22053303,-0.23567282,-0.99403936,-1.552145,-0.19890235,-0.2514531
0.97617733,0.70460594,-0.26232272,-0.28731048,-0.266567,-0.26330525,-0.2662451,-0.23117922,-0.2470247,-0.119543895,-0.21917512,0.0,-0.20866117,-0.22017586,-0.23533405,0.20507197,0.6333814,-0.1982909,-0.250609
0.97617733,-0.90265006,-0.24070795,-0.28812823,-0.26717994,-0.26395226,-0.26688924,-0.23132858,-0.24620317,-0.11941583,-0.21878527,0.0,-0.20866771,-0.22038825,-0.23567246,-0.99403936,-1.552145,-0.198877,-0.25129047
0.97617733,0.70460594,-0.26232272,-0.2867921,-0.26577637,-0.2628277,-0.26558328,-0.23094879,-0.24647474,-0.119543895,-0.21917512,0.0,-0.20866126,-0.21984962,-0.2353341,0.20507197,0.6333814,-0.1983061,-0.25020376
0.97617733,-0.90265006,-0.22527939,-0.2878042,-0.26672134,-0.26367804,-0.26650295,-0.23114082,-0.24505575,-0.11935891,-0.21878527,0.0,-0.20866774,-0.22020207,-0.23567294,-0.99403936,-1.552145,-0.19887194,-0.25109783
0.97617733,0.70460594,-0.26232272,-0.28596142,-0.264708,-0.26214153,-0.26466554,-0.22890565,-0.24607757,-0.119543895,-0.21917512,0.0,-0.2086615,-0.21947423,-0.23535286,0.16683272,0.63324076,-0.19840367,-0.24975519
0.97617733,-0.90265006,-0.26849043,-0.28875214,-0.26809838,-0.26450995,-0.26765084,-0.23186454,-0.24871527,-0.119529665,-0.21912639,0.0,-0.20866771,-0.22078711,-0.23587365,-0.99403936,-1.552145,-0.19931571,-0.25176165
0.97617733,0.70460594,-0.26232272,-0.28833815,-0.26791003,-0.2642678,-0.26742542,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866129,-0.22074859,-0.23578481,0.20507197,0.6333814,-0.19925897,-0.2515468
0.97617733,-0.90265006,-0.27158356,-0.28873795,-0.26807576,-0.26449284,-0.2676309,-0.23185772,-0.2486338,-0.119529665,-0.21907765,0.0,-0.20866776,-0.2207746,-0.23587388,-0.99403936,-1.552145,-0.1993084,-0.25174803
0.97617733,0.70460594,-0.26541585,-0.28832155,-0.26786137,-0.26423287,-0.26738456,-0.23189355,-0.24878147,-0.119543895,-0.21917512,0.0,-0.2086615,-0.22072409,-0.2357898,0.20507197,0.6333814,-0.19921716,-0.25151393
0.97617733,-0.90265006,-0.26849043,-0.28871563,-0.2680385,-0.2644643,-0.2675982,-0.23184407,-0.24849121,-0.119529665,-0.21912639,0.0,-0.2086677,-0.2207537,-0.23587395,-0.99403936,-1.552145,-0.19929881,-0.25173596
0.97617733,0.70460594,-0.26232272,-0.28829005,-0.26778606,-0.26417816,-0.26732048,-0.23183212,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20866136,-0.22067332,-0.23578666,0.20507197,0.6333814,-0.19919562,-0.2514633
0.97617733,-0.90265006,-0.26541585,-0.28868395,-0.26798636,-0.2644243,-0.26755232,-0.23182358,-0.24829432,-0.119515434,-0.21907765,0.0,-0.2086677,-0.22072442,-0.23587343,-0.99403936,-1.552145,-0.19929543,-0.25170884
0.97617733,0.70460594,-0.26541585,-0.28821582,-0.2676556,-0.2640744,-0.26720572,-0.23180139,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20866154,-0.22061321,-0.23579001,0.16629699,0.6332397,-0.19918294,-0.25140366
0.97617733,-0.90265006,-0.26232272,-0.28864303,-0.2679191,-0.26437283,-0.26749316,-0.23182017,-0.24804312,-0.119515434,-0.21907765,0.0,-0.2086677,-0.22068672,-0.23587345,-0.99403936,-1.552145,-0.19927065,-0.25168237
0.97617733,0.70460594,-0.2592296,-0.28811213,-0.26749393,-0.2639438,-0.26706228,-0.23166314,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20866135,-0.22052133,-0.23578586,0.16683272,0.63324076,-0.19915,-0.25132242
0.97617733,-0.90265006,-0.26849043,-0.28874624,-0.26805633,-0.264493,-0.2676279,-0.23175871,-0.24859306,-0.1195012,-0.21907765,0.0,-0.20866771,-0.22075823,-0.23580676,-0.99403936,-1.552145,-0.19916648,-0.25172457
0.97617733,0.70460594,-0.26541585,-0.28821167,-0.2677705,-0.2641845,-0.26733333,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866132,-0.22068386,-0.23562174,0.20505522,0.63338137,-0.19872805,-0.25141317
0.97617733,-0.90265006,-0.26849043,-0.28870994,-0.26800102,-0.26445487,-0.26758012,-0.2317553,-0.24841653,-0.1195012,-0.21907765,0.0,-0.2086677,-0.22073117,-0.23580664,-0.99403936,-1.552145,-0.19916534,-0.2517002
0.97617733,0.70460594,-0.26541585,-0.2881814,-0.26765773,-0.26411602,-0.26724318,-0.23184748,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866135,-0.22062327,-0.23562229,0.20505522,0.63338137,-0.1986647,-0.25127342
0.97617733,-0.90265006,-0.26541585,-0.28864947,-0.2679087,-0.26439133,-0.26750052,-0.23169385,-0.2481178,-0.11948697,-0.21907765,0.0,-0.20866774,-0.22068608,-0.23580702,-0.99403936,-1.552145,-0.19915296,-0.2516556
0.97617733,0.70460594,-0.26232272,-0.28803292,-0.26743868,-0.26395753,-0.2670516,-0.23173994,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866132,-0.2205215,-0.23562156,0.1662646,0.6332396,-0.19874072,-0.2512397
0.97617733,-0.90265006,-0.2592296,-0.2885645,-0.26777935,-0.2643024,-0.26738897,-0.231629,-0.24771722,-0.11947275,-0.21902892,0.0,-0.20866771,-0.22062285,-0.2358069,-0.99403936,-1.552145,-0.19914226,-0.2516031
0.97617733,0.70460594,-0.26232272,-0.2878322,-0.26713347,-0.26374012,-0.26678717,-0.23134053,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866135,-0.22039229,-0.23563334,0.20505522,0.63338137,-0.19868371,-0.25107008
0.97617733,-0.90265006,-0.256155,-0.2884561,-0.26761332,-0.26418802,-0.2672458,-0.23158461,-0.24718085,-0.11947275,-0.21902892,0.0,-0.20866768,-0.22054175,-0.2358071,-0.99403936,-1.552145,-0.1991462,-0.25152168
0.97617733,0.70460594,-0.26232272,-0.28757674,-0.26674262,-0.26345915,-0.26644814,-0.23137125,-0.24843012,-0.119543895,-0.21917512,0.0,-0.2086614,-0.2202143,-0.23563276,0.20503849,0.63338137,-0.19869891,-0.250875
0.97617733,-0.90265006,-0.26232272,-0.28870717,-0.26795632,-0.26444012,-0.2675604,-0.23154365,-0.24825358,-0.11945852,-0.21893147,0.0,-0.20866776,-0.2206984,-0.2356727,-0.99403936,-1.552145,-0.19892037,-0.25163844
0.97617733,0.70460594,-0.26541585,-0.2880856,-0.26752892,-0.26403344,-0.26715854,-0.23186284,-0.24843012,-0.119543895,-0.21917512,0.0,-0.20866121,-0.2205497,-0.23531127,0.20505522,0.63338137,-0.19825289,-0.25113076
0.97617733,-0.90265006,-0.2592296,-0.28859878,-0.2678033,-0.2643485,-0.2674315,-0.23153682,-0.24786659,-0.11945852,-0.21893147,0.0,-0.20866771,-0.22063643,-0.23567146,-0.99403936,-1.552145,-0.19892657,-0.25157458
0.97617733,0.70460594,-0.26232272,-0.28783512,-0.26718175,-0.26381883,-0.2668639,-0.23174763,-0.24844539,-0.119543895,-0.21917512,0.0,-0.2086612,-0.2204091,-0.23531155,0.16681652,0.6332407,-0.19820221,-0.2509717
0.97617733,-0.90265006,-0.24996878,-0.28841743,-0.267548,-0.26419604,-0.26721647,-0.23140027,-0.24723516,-0.11941583,-0.21893147,0.0,-0.20866767,-0.22053288,-0.23567343,-0.99403936,-1.552145,-0.19890799,-0.25146666
0.97617733,0.70460594,-0.26232272,-0.28738764,-0.26659352,-0.2634415,-0.2663591,-0.23108706,-0.24844539,-0.119543895,-0.21917512,0.0,-0.20866142,-0.22019683,-0.23533142,0.20505522,0.63338137,-0.19838212,-0.25068608
0.97617733,-0.90265006,-0.24070795,-0.28816435,-0.26719102,-0.2639822,-0.2669158,-0.23130469,-0.24636611,-0.11941583,-0.21893147,0.0,-0.20866776,-0.22038817,-0.23567241,-0.99403936,-1.552145,-0.1988877,-0.25131238
0.97617733,0.70460594,-0.26232272,-0.2867469,-0.26571015,-0.26289123,-0.26561007,-0.23097952,-0.24797182,-0.119543895,-0.21917512,0.0,-0.20866129,-0.21985067,-0.23531121,0.16681652,0.6332407,-0.19823134,-0.24975662
0.97617733,-0.90265006,-0.22527939,-0.28783867,-0.26673174,-0.26370752,-0.26652896,-0.23117837,-0.2452187,-0.11938737,-0.21888274,0.0,-0.20866765,-0.22020197,-0.23567283,-0.99403936,-1.552145,-0.19886293,-0.25110802
0.97617733,0.70460594,-0.26232272,-0.28603277,-0.2647354,-0.26227847,-0.2647785,-0.22971216,-0.2472844,-0.119543895,-0.21917512,0.0,-0.20866142,-0.21943203,-0.2353106,0.16681652,0.6332407,-0.19837579,-0.24984267
0.97617733,-0.90265006,-0.26849043,-0.288761,-0.26810104,-0.2645175,-0.26765737,-0.23186454,-0.248756,-0.119529665,-0.21912639,0.0,-0.2086677,-0.22078708,-0.23587368,-0.99403936,-1.552145,-0.1993174,-0.2517677
0.97617733,0.70460594,-0.26232272,-0.2883697,-0.26792037,-0.26430875,-0.2674595,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086615,-0.22075117,-0.23578471,0.20507197,0.6333814,-0.19927418,-0.251553
0.97617733,-0.90265006,-0.26849043,-0.28874624,-0.26807818,-0.26450023,-0.26763728,-0.23185772,-0.24867453,-0.119543895,-0.21912639,0.0,-0.20866774,-0.22077452,-0.2358741,-0.99403936,-1.552145,-0.19931346,-0.25175732
0.97617733,0.70460594,-0.26541585,-0.28834146,-0.26787233,-0.26427063,-0.26741683,-0.23197037,-0.24891895,-0.119543895,-0.21917512,0.0,-0.2086616,-0.22072388,-0.23578428,0.20505522,0.63338137,-0.19924757,-0.25150642
0.97617733,-0.90265006,-0.26849043,-0.28872487,-0.26804134,-0.26447183,-0.2676049,-0.23184407,-0.24853195,-0.119529665,-0.21912639,0.0,-0.20866768,-0.22075367,-0.23587422,-0.99403936,-1.552145,-0.19930051,-0.25173968
0.97617733,0.70460594,-0.26541585,-0.28830415,-0.26779142,-0.2642085,-0.2673471,-0.23183979,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866138,-0.22067308,-0.23578,0.20505522,0.63338137,-0.19924377,-0.25146315
0.97617733,-0.90265006,-0.26541585,-0.2886926,-0.26798895,-0.26443183,-0.2675588,-0.23182699,-0.24833506,-0.119515434,-0.21912639,0.0,-0.20866768,-0.22072445,-0.23587322,-0.99403936,-1.552145,-0.19929206,-0.2517154
0.97617733,0.70460594,-0.26541585,-0.28823158,-0.26767144,-0.26411355,-0.26724136,-0.23173994,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866151,-0.22061315,-0.23578624,0.20451896,0.63338035,-0.19920702,-0.25140938
0.97617733,-0.90265006,-0.26541585,-0.28865185,-0.2679218,-0.26438037,-0.26749972,-0.23182358,-0.24808384,-0.119515434,-0.21912639,0.0,-0.20866767,-0.22068681,-0.23587409,-0.99403936,-1.552145,-0.19927403,-0.25168023
0.97617733,0.70460594,-0.26232272,-0.28812376,-0.26751184,-0.26398438,-0.26709795,-0.23160169,-0.24891895,-0.119543895,-0.21917512,0.0,-0.20866136,-0.22052154,-0.23578043,0.16681652,0.6332407,-0.19918801,-0.2513374
0.97617733,-0.90265006,-0.26232272,-0.2887059,-0.26800534,-0.26444688,-0.26758006,-0.23164947,-0.2483079,-0.11947275,-0.21888274,0.0,-0.2086677,-0.22072959,-0.23573951,-0.99403936,-1.552145,-0.1990482,-0.25167787
0.97617733,0.70460594,-0.2592296,-0.2880997,-0.2676433,-0.2640073,-0.26717076,-0.23181675,-0.24797182,-0.119543895,-0.21917512,0.0,-0.20865971,-0.22062507,-0.23548916,0.20507197,0.6333814,-0.19833271,-0.25122243
0.97617733,-0.90265006,-0.26232272,-0.2886515,-0.26792228,-0.26438963,-0.26750845,-0.23164947,-0.24803632,-0.11947275,-0.21888274,0.0,-0.20866774,-0.22068907,-0.23573892,-0.99403936,-1.552145,-0.19903187,-0.25164458
0.97617733,0.70460594,-0.26541585,-0.28802505,-0.26746953,-0.26389506,-0.2670267,-0.231594,-0.24794127,-0.119543895,-0.21917512,0.0,-0.20865965,-0.22053659,-0.23548894,0.20507197,0.6333814,-0.1982326,-0.25111803
0.97617733,-0.90265006,-0.2592296,-0.2885608,-0.26778376,-0.2642944,-0.26738903,-0.23155731,-0.24759501,-0.11944429,-0.21888274,0.0,-0.20866762,-0.22062144,-0.23573945,-0.99403936,-1.552145,-0.199033,-0.25157246
0.97617733,0.70460594,-0.256155,-0.28775755,-0.26711193,-0.26362646,-0.26671103,-0.23144807,-0.24745244,-0.119543895,-0.21917512,0.0,-0.20865948,-0.2203745,-0.23547542,0.20451896,0.63338035,-0.1982795,-0.25095135
0.97617733,-0.90265006,-0.24996878,-0.28843346,-0.26758987,-0.2641609,-0.26722178,-0.23146513,-0.24699076,-0.11943006,-0.21888274,0.0,-0.2086677,-0.22052675,-0.2357397,-0.99403936,-1.552145,-0.19902061,-0.25148135
0.97617733,0.70460594,-0.2592296,-0.28751495,-0.26670653,-0.2633469,-0.26636338,-0.23090272,-0.24745244,-0.119543895,-0.21917512,0.0,-0.20865965,-0.220182,-0.23548485,0.16683272,0.63324076,-0.19826935,-0.2507565
0.97617733,-0.90265006,-0.24380106,-0.28827068,-0.26734072,-0.26398942,-0.26700693,-0.23135248,-0.2461896,-0.1194016,-0.21888274,0.0,-0.2086677,-0.22040498,-0.23573905,-0.99403936,-1.552145,-0.19901161,-0.2513731
0.97617733,0.70460594,-0.2592296,-0.2870484,-0.26605728,-0.2628711,-0.26579413,-0.23084126,-0.24745244,-0.119543895,-0.21917512,0.0,-0.20865937,-0.21988693,-0.23546778,0.20451896,0.63338035,-0.19826049,-0.2504306
0.97617733,-0.90265006,-0.2530619,-0.2886211,-0.2678474,-0.26434538,-0.26745942,-0.23132858,-0.24767648,-0.1194016,-0.21859036,0.0,-0.20866771,-0.22063999,-0.23553684,-0.99403936,-1.552145,-0.19869567,-0.25154927
0.97617733,0.70460594,-0.2592296,-0.28767544,-0.2671953,-0.26359645,-0.26674354,-0.23162472,-0.24647474,-0.119543895,-0.21917512,0.0,-0.20865926,-0.22041771,-0.23503093,0.20507197,0.6333814,-0.19749008,-0.2506934
0.97617733,-0.90265006,-0.24380106,-0.28845814,-0.26761776,-0.26420796,-0.26726598,-0.23131493,-0.24709938,-0.1194016,-0.21859036,0.0,-0.20866776,-0.22054692,-0.2355358,-0.99403936,-1.552145,-0.19867483,-0.25143737
0.97617733,0.70460594,-0.26232272,-0.28728852,-0.26663768,-0.2632449,-0.26627123,-0.23148647,-0.24647474,-0.119543895,-0.21917512,0.0,-0.2086596,-0.22020765,-0.23502684,0.20507197,0.6333814,-0.19739506,-0.25045097
0.97617733,-0.90265006,-0.23763335,-0.28818682,-0.2672351,-0.26397908,-0.26694372,-0.23110668,-0.24614885,-0.11934468,-0.21859036,0.0,-0.20866768,-0.22039175,-0.23553833,-0.99403936,-1.552145,-0.19864611,-0.25127044
0.97617733,0.70460594,-0.26232272,-0.28669712,-0.26575842,-0.2627112,-0.2655324,-0.23091039,-0.24607757,-0.119543895,-0.21917512,0.0,-0.20865954,-0.21985774,-0.23502347,0.20451896,0.63338035,-0.19762947,-0.25006688
